timestamp,model_category,run_desc,params,trainer_state,loss,f1,OA,AA,kappa
2025-05-26T16:16:27.773887+00:00,lenet,Default run,"{""learning_rate"": 0.001, ""num_epochs"": 300, ""batch_size"": 32, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 30, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.NORMALIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.8100801706314087,0.4019729495048523,0.42625120282173157,0.4907015562057495,nan
2025-05-26T16:40:35.421793+00:00,lenet,"Std, loss fun weights","{""learning_rate"": 0.001, ""num_epochs"": 300, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 30, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.7901402711868286,0.3726747930049896,0.4632227122783661,0.4909869134426117,0.006748094689100981
2025-05-26T16:48:02.982363+00:00,lenet,"Std, loss fun weights, less epochs","{""learning_rate"": 0.001, ""num_epochs"": 15, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 15, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.6122724413871765,0.7243731617927551,0.6606478691101074,0.7213793396949768,0.322724312543869
2025-05-26T17:10:01.667548+00:00,dbda,Default run,"{""learning_rate"": 0.001, ""weight_decay"": 0, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,1.5139302015304565,0.4119241535663605,0.4813380241394043,0.5143876075744629,0.032646842300891876
2025-05-26T17:33:20.980460+00:00,dbda,Default run,"{""learning_rate"": 0.001, ""weight_decay"": 0, ""num_epochs"": 300, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,13.519464492797852,0.5463370680809021,0.547112226486206,0.5868251919746399,0.1384539008140564
2025-05-26T17:46:58.675023+00:00,dbda,Less epochs,"{""learning_rate"": 0.001, ""weight_decay"": 0, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,1.5139302015304565,0.4119241535663605,0.4813380241394043,0.5143876075744629,0.032646842300891876
2025-05-26T18:01:49.238280+00:00,dbda,Less epochs,"{""learning_rate"": 0.001, ""weight_decay"": 0, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,1.7789517641067505,0.4440385699272156,0.49733224511146545,0.5330321192741394,0.05799329653382301
2025-05-26T18:07:33.599262+00:00,gsvit,Default run,"{""group_spatial_size"": [3, 3, 3], ""dropout"": 0.5, ""depth"": [1, 1, 1], ""heads"": [16, 16, 16], ""padding"": [1, 1, 1], ""dims"": [256, 128, 64], ""num_groups"": [8, 8, 8], ""learning_rate"": 0.0001, ""weight_decay"": 0, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.7768182158470154,0.6585339307785034,0.606060802936554,0.669774055480957,0.22672325372695923
2025-05-26T18:10:10.839530+00:00,gsvit,Default run,"{""group_spatial_size"": [3, 3, 3], ""dropout"": 0.6, ""depth"": [1, 1, 1], ""heads"": [16, 16, 16], ""padding"": [1, 1, 1], ""dims"": [256, 128, 64], ""num_groups"": [8, 8, 8], ""learning_rate"": 0.0001, ""weight_decay"": 0, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.6211458444595337,0.7088213562965393,0.6422718167304993,0.7055410146713257,0.29199492931365967
2025-05-26T18:39:09.931044+00:00,lenet,"Std, loss fun weights, less epochs","{""learning_rate"": 0.001, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 30, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.6418250799179077,0.6790999174118042,0.6159347295761108,0.6724375486373901,nan
2025-05-26T19:04:12.916651+00:00,lenet,"Std, PULoss, less epochs","{""learning_rate"": 0.001, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 30, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.353877991437912,0.0,0.0,0.0,0.0
2025-05-26T19:21:51.424633+00:00,lenet,"Std, less epochs, PULoss, pass whole dataset","{""learning_rate"": 0.001, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 30, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,-0.42024844884872437,0.0,0.0,0.0,0.0
2025-05-26T20:09:41.459820+00:00,lenet,"Std, less epochs, PULoss, pass whole dataset","{""learning_rate"": 0.001, ""num_epochs"": 30, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 30, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.35852864384651184,0.468261182308197,0.5648488998413086,0.5534363985061646,nan
2025-05-26T20:42:44.062458+00:00,lenet,"Std, more epochs, PULoss, pass whole dataset","{""learning_rate"": 0.0001, ""num_epochs"": 300, ""batch_size"": 64, ""patch_size"": 9, ""target_dim"": 75, ""scheduler_step_size"": 300, ""scheduler_gamma"": 0.9, ""pre_process_type"": ""PreProcessType.STANDARTIZATION"", ""dim_reduction_type"": ""DimReductionType.PCA""}",,0.4178068935871124,0.4158535301685333,0.5558404922485352,0.5287514925003052,nan
